,Team,Year,GameMinute,Kicker,Distance,ScoreDiff,Grass,Success
8244,HOU,2013,41,Bullock,43,15,TRUE,1
8245,HOU,2013,50,Bullock,43,12,TRUE,0
8246,HOU,2013,60,Bullock,55,-3,TRUE,0
8247,HOU,2013,24,Bullock,48,0,TRUE,1
8248,HOU,2013,30,Bullock,40,3,TRUE,0
8249,HOU,2013,30,Bullock,51,0,TRUE,1
8250,HOU,2013,48,Bullock,26,-11,TRUE,1
8251,HOU,2013,52,Bullock,30,-8,TRUE,1
8252,HOU,2013,30,Bullock,49,-10,TRUE,1
8253,HOU,2013,37,Bullock,20,-7,TRUE,1
8254,HOU,2013,11,Bullock,43,7,TRUE,1
8255,HOU,2013,37,Bullock,34,-10,TRUE,1
8256,HOU,2013,49,Bullock,31,-7,TRUE,1
8257,HOU,2013,14,Bullock,49,-7,FALSE,1
8258,HOU,2013,13,Bullock,45,-3,TRUE,1
8259,HOU,2013,24,Bullock,35,-7,TRUE,1
8260,HOU,2013,58,Bullock,19,-9,TRUE,1
8261,BUF,2013,7,Carpenter,42,0,FALSE,0
8262,BUF,2013,20,Carpenter,55,0,FALSE,1
8263,BUF,2013,35,Carpenter,20,-4,FALSE,1
8264,BUF,2013,53,Carpenter,48,-6,FALSE,1
8265,BUF,2013,17,Carpenter,37,-7,FALSE,1
8266,BUF,2013,20,Carpenter,23,-4,FALSE,1
8267,BUF,2013,37,Carpenter,43,-14,FALSE,1
8268,BUF,2013,40,Carpenter,26,-11,FALSE,1
8269,BUF,2013,9,Carpenter,27,0,FALSE,1
8270,BUF,2013,12,Carpenter,27,3,FALSE,1
8271,BUF,2013,44,Carpenter,22,6,FALSE,1
8272,BUF,2013,10,Carpenter,52,7,TRUE,1
8273,BUF,2013,26,Carpenter,51,-10,FALSE,1
8274,BUF,2013,27,Carpenter,39,7,TRUE,1
8275,BUF,2013,46,Carpenter,20,-4,TRUE,1
8276,BUF,2013,60,Carpenter,31,-1,TRUE,1
8277,BUF,2013,6,Carpenter,50,0,FALSE,0
8278,BUF,2013,26,Carpenter,37,0,FALSE,1
8279,BUF,2013,29,Carpenter,26,4,FALSE,1
8280,BUF,2013,45,Carpenter,30,-3,FALSE,1
8281,BUF,2013,9,Carpenter,20,0,TRUE,1
8282,BUF,2013,18,Carpenter,40,0,FALSE,1
8283,BUF,2013,29,Carpenter,42,17,FALSE,1
8284,BUF,2013,56,Carpenter,43,20,FALSE,1
8285,BUF,2013,23,Carpenter,29,7,FALSE,1
8286,BUF,2013,7,Carpenter,40,-7,TRUE,1
8287,BUF,2013,35,Carpenter,46,-21,TRUE,1
8288,BUF,2013,2,Carpenter,42,0,TRUE,1
8289,BUF,2013,12,Carpenter,54,0,TRUE,0
8290,BUF,2013,30,Carpenter,40,7,TRUE,1
8291,BUF,2013,9,Carpenter,45,0,FALSE,1
8292,BUF,2013,48,Carpenter,21,10,FALSE,1
8293,BUF,2013,54,Carpenter,22,13,FALSE,1
8294,BUF,2013,58,Carpenter,26,16,FALSE,1
8295,BUF,2013,9,Carpenter,51,-3,FALSE,1
8296,BUF,2013,57,Carpenter,37,-10,FALSE,1
8297,GB,2013,7,Crosby,28,0,FALSE,1
8298,GB,2013,15,Crosby,41,-14,FALSE,1
8299,GB,2013,24,Crosby,19,-4,FALSE,1
8300,GB,2013,30,Crosby,26,-1,FALSE,1
8301,GB,2013,14,Crosby,26,0,FALSE,1
8302,GB,2013,19,Crosby,52,3,FALSE,1
8303,GB,2013,40,Crosby,31,3,FALSE,1
8304,GB,2013,50,Crosby,42,13,FALSE,1
8305,GB,2013,57,Crosby,45,16,FALSE,1
8306,GB,2013,2,Crosby,45,0,FALSE,1
8307,GB,2013,30,Crosby,44,3,FALSE,0
8308,GB,2013,30,Crosby,31,3,FALSE,1
8309,GB,2013,39,Crosby,50,6,FALSE,1
8310,GB,2013,56,Crosby,31,6,FALSE,1
8311,GB,2013,30,Crosby,26,11,FALSE,1
8312,GB,2013,34,Crosby,52,14,FALSE,0
8313,GB,2013,20,Crosby,30,0,FALSE,1
8314,GB,2013,54,Crosby,20,21,FALSE,1
8315,GB,2013,58,Crosby,45,17,FALSE,1
8316,GB,2013,3,Crosby,30,0,FALSE,1
8317,GB,2013,37,Crosby,23,0,FALSE,1
8318,GB,2013,9,Crosby,53,0,FALSE,0
8319,GB,2013,28,Crosby,42,-7,FALSE,0
8320,GB,2013,30,Crosby,26,-10,FALSE,1
8321,GB,2013,48,Crosby,35,-17,FALSE,1
8322,GB,2013,20,Crosby,24,-10,FALSE,1
8323,GB,2013,30,Crosby,57,-7,FALSE,1
8324,GB,2013,60,Crosby,27,-3,FALSE,1
8325,GB,2013,65,Crosby,20,0,FALSE,1
8326,GB,2013,18,Crosby,54,-3,FALSE,1
8327,GB,2013,27,Crosby,40,-7,FALSE,1
8328,GB,2013,36,Crosby,33,-11,FALSE,1
8329,GB,2013,45,Crosby,25,-8,FALSE,1
8330,GB,2013,7,Crosby,57,-3,FALSE,1
8331,GB,2013,48,Crosby,22,-10,FALSE,1
8332,GB,2013,22,Crosby,33,-7,TRUE,1
8333,GB,2013,30,Crosby,27,3,TRUE,1
8334,GB,2013,30,Crosby,34,-6,FALSE,1
8335,GB,2013,55,Crosby,24,-3,FALSE,1
8336,CLE,2013,42,Cundiff,39,-6,TRUE,1
8337,CLE,2013,7,Cundiff,21,0,FALSE,1
8338,CLE,2013,30,Cundiff,51,3,FALSE,1
8339,CLE,2013,24,Cundiff,38,0,FALSE,1
8340,CLE,2013,23,Cundiff,37,4,TRUE,0
8341,CLE,2013,30,Cundiff,49,4,TRUE,0
8342,CLE,2013,40,Cundiff,51,4,TRUE,1
8343,CLE,2013,16,Cundiff,30,-10,TRUE,1
8344,CLE,2013,48,Cundiff,24,0,TRUE,1
8345,CLE,2013,58,Cundiff,44,3,TRUE,1
8346,CLE,2013,30,Cundiff,40,7,TRUE,1
8347,CLE,2013,25,Cundiff,46,-14,FALSE,1
8348,CLE,2013,40,Cundiff,44,-14,FALSE,1
8349,CLE,2013,30,Cundiff,44,-13,TRUE,1
8350,CLE,2013,60,Cundiff,22,3,TRUE,1
8351,CLE,2013,11,Cundiff,20,0,FALSE,1
8352,CLE,2013,12,Cundiff,28,3,FALSE,1
8353,CLE,2013,8,Cundiff,49,-3,TRUE,1
8354,CLE,2013,43,Cundiff,46,-17,TRUE,0
8355,CLE,2013,43,Cundiff,53,1,TRUE,0
8356,CLE,2013,6,Cundiff,43,0,FALSE,1
8357,CLE,2013,16,Cundiff,37,3,FALSE,1
8358,CLE,2013,60,Cundiff,58,-1,FALSE,0
8359,CLE,2013,8,Cundiff,35,0,TRUE,1
8360,CLE,2013,9,Cundiff,27,0,FALSE,1
8361,CLE,2013,51,Cundiff,21,-7,FALSE,1
8362,SF,2013,29,Dawson,48,7,TRUE,0
8363,SF,2013,46,Dawson,27,0,TRUE,1
8364,SF,2013,60,Dawson,33,3,TRUE,1
8365,SF,2013,41,Dawson,21,-12,FALSE,1
8366,SF,2013,6,Dawson,53,0,FALSE,0
8367,SF,2013,30,Dawson,71,11,FALSE,0
8368,SF,2013,40,Dawson,38,18,TRUE,1
8369,SF,2013,50,Dawson,24,28,TRUE,1
8370,SF,2013,6,Dawson,35,0,TRUE,1
8371,SF,2013,11,Dawson,26,3,TRUE,1
8372,SF,2013,56,Dawson,44,9,TRUE,1
8373,SF,2013,10,Dawson,44,0,TRUE,1
8374,SF,2013,5,Dawson,53,0,TRUE,1
8375,SF,2013,17,Dawson,43,3,TRUE,1
8376,SF,2013,24,Dawson,25,6,TRUE,1
8377,SF,2013,27,Dawson,55,0,FALSE,1
8378,SF,2013,47,Dawson,29,3,FALSE,1
8379,SF,2013,18,Dawson,29,7,TRUE,1
8380,SF,2013,51,Dawson,49,18,TRUE,1
8381,SF,2013,8,Dawson,32,0,TRUE,1
8382,SF,2013,16,Dawson,43,3,TRUE,1
8383,SF,2013,42,Dawson,24,7,TRUE,1
8384,SF,2013,10,Dawson,23,0,TRUE,1
8385,SF,2013,15,Dawson,48,3,TRUE,1
8386,SF,2013,22,Dawson,52,-1,TRUE,1
8387,SF,2013,60,Dawson,22,-1,TRUE,1
8388,SF,2013,24,Dawson,47,7,TRUE,1
8389,SF,2013,38,Dawson,43,10,TRUE,1
8390,SF,2013,56,Dawson,21,6,TRUE,1
8391,SF,2013,58,Dawson,35,16,TRUE,1
8392,SF,2013,7,Dawson,49,0,TRUE,1
8393,SF,2013,42,Dawson,30,0,TRUE,1
8394,SF,2013,5,Dawson,27,0,TRUE,1
8395,SF,2013,30,Dawson,24,10,TRUE,0
8396,SF,2013,59,Dawson,56,0,TRUE,1
8397,SF,2013,60,Dawson,40,0,TRUE,1
8398,SF,2013,6,Dawson,22,0,FALSE,1
8399,SF,2013,13,Dawson,25,3,FALSE,1
8400,SF,2013,60,Dawson,33,0,FALSE,1
8401,SF,2013,6,Dawson,49,0,TRUE,1
8402,SF,2013,11,Dawson,33,3,TRUE,1
8403,SF,2013,53,Dawson,34,10,TRUE,1
8404,SF,2013,3,Dawson,25,0,FALSE,1
8405,ARI,2013,25,Feely,30,4,FALSE,1
8406,ARI,2013,30,Feely,50,0,FALSE,0
8407,ARI,2013,19,Feely,47,0,TRUE,1
8408,ARI,2013,35,Feely,23,-4,TRUE,1
8409,ARI,2013,41,Feely,43,-8,TRUE,1
8410,ARI,2013,46,Feely,33,-5,TRUE,1
8411,ARI,2013,49,Feely,42,-10,TRUE,1
8412,ARI,2013,59,Feely,27,0,TRUE,1
8413,ARI,2013,22,Feely,42,-3,TRUE,1
8414,ARI,2013,57,Feely,50,6,TRUE,1
8415,ARI,2013,26,Feely,49,-14,TRUE,1
8416,ARI,2013,34,Feely,52,-7,TRUE,1
8417,ARI,2013,46,Feely,22,-18,TRUE,1
8418,ARI,2013,38,Feely,39,15,TRUE,1
8419,ARI,2013,52,Feely,38,18,TRUE,1
8420,ARI,2013,39,Feely,35,-3,TRUE,1
8421,ARI,2013,45,Feely,21,0,TRUE,1
8422,ARI,2013,35,Feely,21,0,TRUE,1
8423,ARI,2013,53,Feely,32,10,TRUE,1
8424,ARI,2013,10,Feely,28,7,TRUE,0
8425,ARI,2013,22,Feely,48,11,TRUE,1
8426,ARI,2013,30,Feely,50,21,TRUE,1
8427,ARI,2013,53,Feely,21,23,TRUE,1
8428,ARI,2013,58,Feely,25,26,TRUE,1
8429,ARI,2013,44,Feely,50,20,TRUE,0
8430,ARI,2013,56,Feely,25,13,TRUE,0
8431,ARI,2013,23,Feely,25,-3,TRUE,1
8432,ARI,2013,32,Feely,47,0,TRUE,1
8433,ARI,2013,65,Feely,41,0,TRUE,1
8434,ARI,2013,28,Feely,39,-3,FALSE,1
8435,ARI,2013,45,Feely,46,0,FALSE,1
8436,ARI,2013,50,Feely,26,3,FALSE,1
8437,ARI,2013,12,Feely,37,-10,TRUE,0
8438,ARI,2013,46,Feely,49,-10,TRUE,1
8439,ARI,2013,53,Feely,43,-7,TRUE,0
8440,ARI,2013,60,Feely,43,-3,TRUE,1
8441,NYJ,2013,19,Folk,43,-5,FALSE,1
8442,NYJ,2013,55,Folk,30,-2,FALSE,1
8443,NYJ,2013,60,Folk,48,-2,FALSE,1
8444,NYJ,2013,11,Folk,37,-10,FALSE,1
8445,NYJ,2013,30,Folk,47,8,FALSE,1
8446,NYJ,2013,36,Folk,34,11,FALSE,1
8447,NYJ,2013,15,Folk,45,-10,TRUE,1
8448,NYJ,2013,28,Folk,47,-14,TRUE,1
8449,NYJ,2013,10,Folk,22,0,FALSE,1
8450,NYJ,2013,45,Folk,36,3,FALSE,1
8451,NYJ,2013,60,Folk,43,-1,FALSE,1
8452,NYJ,2013,12,Folk,25,0,FALSE,1
8453,NYJ,2013,30,Folk,39,-6,FALSE,1
8454,NYJ,2013,19,Folk,37,-7,FALSE,1
8455,NYJ,2013,44,Folk,37,3,FALSE,1
8456,NYJ,2013,70,Folk,42,0,FALSE,1
8457,NYJ,2013,21,Folk,45,-14,FALSE,1
8458,NYJ,2013,29,Folk,47,-18,FALSE,1
8459,NYJ,2013,41,Folk,50,-29,FALSE,1
8460,NYJ,2013,10,Folk,39,0,FALSE,1
8461,NYJ,2013,20,Folk,21,-4,FALSE,1
8462,NYJ,2013,33,Folk,47,6,FALSE,1
8463,NYJ,2013,48,Folk,45,6,FALSE,1
8464,NYJ,2013,10,Folk,48,0,FALSE,0
8465,NYJ,2013,9,Folk,27,0,FALSE,1
8466,NYJ,2013,41,Folk,20,-13,FALSE,1
8467,NYJ,2013,4,Folk,41,0,FALSE,1
8468,NYJ,2013,25,Folk,23,7,FALSE,1
8469,NYJ,2013,43,Folk,51,10,FALSE,1
8470,NYJ,2013,15,Folk,54,-3,TRUE,1
8471,NYJ,2013,27,Folk,33,-3,TRUE,1
8472,NYJ,2013,30,Folk,21,-3,FALSE,1
8473,NYJ,2013,38,Folk,49,0,FALSE,0
8474,NYJ,2013,48,Folk,35,7,TRUE,0
8475,NYJ,2013,56,Folk,35,7,TRUE,1
8476,NYJ,2013,57,Folk,26,10,TRUE,1
8477,WAS,2013,39,Forbath,40,-26,TRUE,0
8478,WAS,2013,14,Forbath,20,-7,FALSE,1
8479,WAS,2013,30,Forbath,32,-11,FALSE,1
8480,WAS,2013,35,Forbath,33,-8,FALSE,1
8481,WAS,2013,46,Forbath,49,-5,FALSE,0
8482,WAS,2013,4,Forbath,38,0,TRUE,1
8483,WAS,2013,13,Forbath,25,0,TRUE,0
8484,WAS,2013,30,Forbath,59,-7,TRUE,0
8485,WAS,2013,53,Forbath,47,7,TRUE,1
8486,WAS,2013,7,Forbath,20,0,FALSE,1
8487,WAS,2013,36,Forbath,40,10,FALSE,1
8488,WAS,2013,24,Forbath,36,-10,TRUE,1
8489,WAS,2013,30,Forbath,35,-7,TRUE,1
8490,WAS,2013,41,Forbath,33,0,TRUE,1
8491,WAS,2013,30,Forbath,50,-31,TRUE,1
8492,WAS,2013,30,Forbath,33,-3,FALSE,1
8493,WAS,2013,30,Forbath,37,0,FALSE,1
8494,WAS,2013,11,Forbath,36,-7,TRUE,1
8495,WAS,2013,23,Forbath,22,-4,TRUE,1
8496,WAS,2013,45,Forbath,47,6,TRUE,1
8497,WAS,2013,22,Forbath,31,0,FALSE,1
8498,WAS,2013,30,Forbath,49,-7,FALSE,1
8499,CAR,2013,48,Gano,27,0,FALSE,1
8500,CAR,2013,52,Gano,25,3,FALSE,1
8501,CAR,2013,59,Gano,39,3,FALSE,1
8502,CAR,2013,24,Gano,53,7,TRUE,1
8503,CAR,2013,8,Gano,22,0,TRUE,1
8504,CAR,2013,30,Gano,51,0,TRUE,1
8505,CAR,2013,16,Gano,37,5,TRUE,1
8506,CAR,2013,39,Gano,31,12,TRUE,1
8507,CAR,2013,49,Gano,50,15,TRUE,1
8508,CAR,2013,54,Gano,29,22,TRUE,1
8509,CAR,2013,33,Gano,55,4,TRUE,1
8510,CAR,2013,59,Gano,20,21,TRUE,1
8511,CAR,2013,42,Gano,48,-2,TRUE,0
8512,CAR,2013,50,Gano,53,-2,TRUE,1
8513,CAR,2013,25,Gano,43,7,TRUE,1
8514,CAR,2013,5,Gano,35,0,TRUE,0
8515,CAR,2013,8,Gano,52,0,TRUE,1
8516,CAR,2013,30,Gano,46,-13,TRUE,1
8517,CAR,2013,24,Gano,23,1,TRUE,1
8518,CAR,2013,54,Gano,22,18,TRUE,1
8519,CAR,2013,7,Gano,45,0,FALSE,1
8520,CAR,2013,14,Gano,24,3,FALSE,1
8521,CAR,2013,35,Gano,49,-15,FALSE,0
8522,CAR,2013,11,Gano,35,0,TRUE,1
8523,CAR,2013,24,Gano,22,0,TRUE,1
8524,CAR,2013,30,Gano,40,7,TRUE,1
8525,CAR,2013,38,Gano,40,1,TRUE,1
8526,CAR,2013,26,Gano,24,1,TRUE,1
8527,NE,2013,11,Gostkowski,48,7,FALSE,1
8528,NE,2013,50,Gostkowski,33,-4,FALSE,1
8529,NE,2013,60,Gostkowski,35,-1,FALSE,1
8530,NE,2013,6,Gostkowski,21,7,FALSE,1
8531,NE,2013,25,Gostkowski,30,7,FALSE,1
8532,NE,2013,30,Gostkowski,43,10,FALSE,0
8533,NE,2013,30,Gostkowski,53,11,FALSE,1
8534,NE,2013,42,Gostkowski,46,14,FALSE,1
8535,NE,2013,52,Gostkowski,33,17,FALSE,1
8536,NE,2013,27,Gostkowski,48,4,FALSE,1
8537,NE,2013,40,Gostkowski,22,0,FALSE,1
8538,NE,2013,54,Gostkowski,49,14,FALSE,1
8539,NE,2013,30,Gostkowski,42,-3,FALSE,1
8540,NE,2013,54,Gostkowski,19,-10,FALSE,1
8541,NE,2013,6,Gostkowski,35,0,FALSE,1
8542,NE,2013,44,Gostkowski,54,0,FALSE,1
8543,NE,2013,52,Gostkowski,23,3,FALSE,1
8544,NE,2013,47,Gostkowski,39,-6,FALSE,1
8545,NE,2013,60,Gostkowski,44,-3,FALSE,1
8546,NE,2013,27,Gostkowski,34,-14,FALSE,1
8547,NE,2013,45,Gostkowski,48,0,FALSE,1
8548,NE,2013,26,Gostkowski,20,11,FALSE,1
8549,NE,2013,43,Gostkowski,32,0,FALSE,1
8550,NE,2013,29,Gostkowski,42,-10,TRUE,1
8551,NE,2013,54,Gostkowski,26,0,TRUE,1
8552,NE,2013,53,Gostkowski,31,4,FALSE,1
8553,NE,2013,73,Gostkowski,31,0,FALSE,1
8554,NE,2013,26,Gostkowski,55,-3,TRUE,0
8555,NE,2013,53,Gostkowski,53,-3,TRUE,1
8556,NE,2013,57,Gostkowski,53,0,TRUE,1
8557,NE,2013,44,Gostkowski,33,-12,FALSE,1
8558,NE,2013,55,Gostkowski,50,-8,FALSE,1
8559,NE,2013,12,Gostkowski,22,0,TRUE,1
8560,NE,2013,34,Gostkowski,48,3,TRUE,0
8561,NE,2013,53,Gostkowski,23,-7,TRUE,1
8562,NE,2013,15,Gostkowski,45,14,FALSE,1
8563,NE,2013,38,Gostkowski,42,17,FALSE,1
8564,NE,2013,6,Gostkowski,43,0,FALSE,1
8565,NE,2013,13,Gostkowski,35,0,FALSE,1
8566,NE,2013,30,Gostkowski,29,10,FALSE,1
8567,NE,2013,52,Gostkowski,35,7,FALSE,1
8568,NE,2013,27,Gostkowski,47,-10,TRUE,1
8569,CHI,2013,30,Gould,58,-7,TRUE,1
8570,CHI,2013,30,Gould,20,0,TRUE,1
8571,CHI,2013,7,Gould,47,0,TRUE,1
8572,CHI,2013,35,Gould,32,14,TRUE,1
8573,CHI,2013,7,Gould,34,0,FALSE,1
8574,CHI,2013,30,Gould,28,-20,FALSE,1
8575,CHI,2013,36,Gould,25,-17,FALSE,1
8576,CHI,2013,40,Gould,27,-16,TRUE,1
8577,CHI,2013,30,Gould,40,7,TRUE,1
8578,CHI,2013,34,Gould,52,10,TRUE,1
8579,CHI,2013,8,Gould,47,-3,TRUE,1
8580,CHI,2013,36,Gould,34,-7,TRUE,0
8581,CHI,2013,52,Gould,49,-7,TRUE,1
8582,CHI,2013,30,Gould,24,4,FALSE,1
8583,CHI,2013,60,Gould,27,4,FALSE,1
8584,CHI,2013,38,Gould,25,-7,TRUE,1
8585,CHI,2013,51,Gould,32,-4,TRUE,1
8586,CHI,2013,22,Gould,20,-10,TRUE,1
8587,CHI,2013,30,Gould,46,-7,TRUE,1
8588,CHI,2013,67,Gould,38,0,TRUE,1
8589,CHI,2013,14,Gould,30,0,FALSE,1
8590,CHI,2013,28,Gould,40,-4,FALSE,1
8591,CHI,2013,60,Gould,66,0,FALSE,0
8592,CHI,2013,71,Gould,47,0,FALSE,0
8593,CHI,2013,29,Gould,27,0,TRUE,1
8594,CHI,2013,33,Gould,34,10,TRUE,1
8595,CHI,2013,57,Gould,23,21,TRUE,1
8596,CHI,2013,18,Gould,23,-3,TRUE,1
8597,CHI,2013,30,Gould,50,-24,TRUE,1
8598,NO,2013,20,Graham,40,0,TRUE,1
8599,NO,2013,23,Graham,24,3,TRUE,1
8600,NO,2013,22,Graham,36,0,TRUE,1
8601,NO,2013,30,Graham,46,-4,TRUE,1
8602,NO,2013,52,Graham,35,3,TRUE,1
8603,NO,2013,60,Graham,32,-1,TRUE,1
8604,NO,2013,10,Graham,45,-3,FALSE,0
8605,NO,2013,57,Graham,48,-8,FALSE,0
8606,NO,2013,20,Hartley,48,-10,FALSE,1
8607,NO,2013,29,Hartley,31,0,FALSE,1
8608,NO,2013,57,Hartley,22,3,FALSE,1
8609,NO,2013,5,Hartley,44,0,TRUE,1
8610,NO,2013,20,Hartley,43,3,TRUE,0
8611,NO,2013,37,Hartley,41,3,TRUE,1
8612,NO,2013,60,Hartley,27,-1,TRUE,1
8613,NO,2013,41,Hartley,31,7,FALSE,1
8614,NO,2013,43,Hartley,43,25,FALSE,0
8615,NO,2013,53,Hartley,29,18,FALSE,1
8616,NO,2013,8,Hartley,47,0,TRUE,1
8617,NO,2013,9,Hartley,19,3,TRUE,1
8618,NO,2013,37,Hartley,36,13,TRUE,1
8619,NO,2013,57,Hartley,48,13,TRUE,1
8620,NO,2013,34,Hartley,28,-10,FALSE,1
8621,NO,2013,58,Hartley,39,1,FALSE,1
8622,NO,2013,2,Hartley,47,0,FALSE,0
8623,NO,2013,16,Hartley,38,7,FALSE,0
8624,NO,2013,5,Hartley,43,0,FALSE,0
8625,NO,2013,44,Hartley,55,-9,FALSE,1
8626,NO,2013,57,Hartley,43,-9,FALSE,1
8627,NO,2013,39,Hartley,37,18,FALSE,0
8628,NO,2013,53,Hartley,21,-6,FALSE,1
8629,NO,2013,58,Hartley,42,-3,FALSE,1
8630,NO,2013,60,Hartley,31,0,FALSE,1
8631,NO,2013,41,Hartley,41,1,FALSE,1
8632,NO,2013,41,Hartley,19,15,FALSE,1
8633,NO,2013,20,Hartley,45,-17,FALSE,1
8634,NO,2013,30,Hartley,36,-21,FALSE,0
8635,NO,2013,59,Hartley,26,-11,FALSE,0
8636,SEA,2013,21,Hauschka,27,0,TRUE,1
8637,SEA,2013,43,Hauschka,40,-4,TRUE,1
8638,SEA,2013,25,Hauschka,30,2,FALSE,1
8639,SEA,2013,49,Hauschka,37,16,FALSE,1
8640,SEA,2013,21,Hauschka,21,14,FALSE,1
8641,SEA,2013,4,Hauschka,48,0,TRUE,1
8642,SEA,2013,42,Hauschka,39,-17,TRUE,1
8643,SEA,2013,72,Hauschka,45,0,TRUE,1
8644,SEA,2013,4,Hauschka,42,0,FALSE,1
8645,SEA,2013,17,Hauschka,48,5,FALSE,0
8646,SEA,2013,34,Hauschka,36,2,FALSE,1
8647,SEA,2013,37,Hauschka,41,5,FALSE,1
8648,SEA,2013,45,Hauschka,46,2,FALSE,1
8649,SEA,2013,41,Hauschka,31,-3,FALSE,1
8650,SEA,2013,49,Hauschka,29,0,FALSE,1
8651,SEA,2013,30,Hauschka,51,4,TRUE,1
8652,SEA,2013,50,Hauschka,42,15,TRUE,1
8653,SEA,2013,46,Hauschka,36,-10,FALSE,1
8654,SEA,2013,67,Hauschka,27,0,FALSE,1
8655,SEA,2013,8,Hauschka,39,0,FALSE,1
8656,SEA,2013,19,Hauschka,43,3,FALSE,1
8657,SEA,2013,29,Hauschka,44,10,FALSE,1
8658,SEA,2013,38,Hauschka,53,20,FALSE,1
8659,SEA,2013,4,Hauschka,50,0,FALSE,1
8660,SEA,2013,50,Hauschka,26,25,FALSE,1
8661,SEA,2013,8,Hauschka,26,0,FALSE,1
8662,SEA,2013,27,Hauschka,20,10,FALSE,1
8663,SEA,2013,54,Hauschka,31,-2,TRUE,1
8664,SEA,2013,7,Hauschka,49,0,FALSE,1
8665,SEA,2013,30,Hauschka,44,10,FALSE,1
8666,SEA,2013,37,Hauschka,24,13,FALSE,1
8667,SEA,2013,17,Hauschka,27,0,FALSE,1
8668,SEA,2013,30,Hauschka,24,0,FALSE,0
8669,SEA,2013,24,Hauschka,28,7,FALSE,1
8670,SEA,2013,30,Hauschka,35,10,FALSE,1
8671,SEA,2013,5,Hauschka,38,0,FALSE,1
8672,SEA,2013,15,Hauschka,49,3,FALSE,1
8673,SEA,2013,29,Hauschka,26,13,FALSE,1
8674,SEA,2013,25,Hauschka,32,-10,FALSE,1
8675,SEA,2013,42,Hauschka,40,-7,FALSE,1
8676,SEA,2013,57,Hauschka,47,3,FALSE,1
8677,SEA,2013,5,Hauschka,31,2,FALSE,1
8678,SEA,2013,13,Hauschka,33,5,FALSE,1
8679,PHI,2013,6,Henery,48,-7,TRUE,1
8680,PHI,2013,10,Henery,25,-3,TRUE,1
8681,PHI,2013,30,Henery,46,-3,TRUE,0
8682,PHI,2013,39,Henery,48,-10,TRUE,1
8683,PHI,2013,59,Henery,32,-3,TRUE,1
8684,PHI,2013,39,Henery,29,-10,TRUE,1
8685,PHI,2013,43,Henery,48,-7,TRUE,0
8686,PHI,2013,9,Henery,35,-7,TRUE,1
8687,PHI,2013,16,Henery,25,-11,TRUE,1
8688,PHI,2013,50,Henery,46,-36,TRUE,0
8689,PHI,2013,9,Henery,40,-7,FALSE,1
8690,PHI,2013,20,Henery,27,-4,FALSE,1
8691,PHI,2013,28,Henery,29,6,FALSE,1
8692,PHI,2013,30,Henery,36,9,FALSE,1
8693,PHI,2013,44,Henery,41,-2,FALSE,1
8694,PHI,2013,58,Henery,24,8,TRUE,1
8695,PHI,2013,30,Henery,60,-3,TRUE,0
8696,PHI,2013,45,Henery,31,-10,TRUE,1
8697,PHI,2013,23,Henery,39,7,FALSE,0
8698,PHI,2013,29,Henery,25,7,FALSE,1
8699,PHI,2013,38,Henery,41,14,FALSE,1
8700,PHI,2013,27,Henery,24,14,TRUE,1
8701,PHI,2013,26,Henery,32,0,TRUE,1
8702,PHI,2013,13,Henery,35,-7,FALSE,1
8703,PHI,2013,22,Henery,51,-7,FALSE,1
8704,PHI,2013,30,Henery,33,-11,FALSE,1
8705,PHI,2013,29,Henery,49,21,TRUE,1
8706,PHI,2013,8,Henery,47,0,FALSE,1
8707,PHI,2013,16,Henery,48,0,TRUE,0
8708,PHI,2013,49,Henery,31,-6,TRUE,1
8709,OAK,2013,30,Janikowski,48,-7,FALSE,0
8710,OAK,2013,40,Janikowski,38,-7,FALSE,1
8711,OAK,2013,26,Janikowski,35,4,TRUE,0
8712,OAK,2013,30,Janikowski,46,4,TRUE,1
8713,OAK,2013,36,Janikowski,30,7,TRUE,1
8714,OAK,2013,47,Janikowski,29,10,TRUE,1
8715,OAK,2013,54,Janikowski,29,13,TRUE,1
8716,OAK,2013,39,Janikowski,52,4,TRUE,0
8717,OAK,2013,26,Janikowski,47,14,TRUE,1
8718,OAK,2013,56,Janikowski,50,7,TRUE,1
8719,OAK,2013,18,Janikowski,51,0,TRUE,0
8720,OAK,2013,13,Janikowski,24,-7,TRUE,1
8721,OAK,2013,30,Janikowski,53,-18,TRUE,1
8722,OAK,2013,12,Janikowski,33,0,FALSE,1
8723,OAK,2013,38,Janikowski,24,3,FALSE,1
8724,OAK,2013,42,Janikowski,54,4,TRUE,0
8725,OAK,2013,4,Janikowski,52,0,TRUE,1
8726,OAK,2013,24,Janikowski,48,-3,TRUE,1
8727,OAK,2013,30,Janikowski,24,0,TRUE,1
8728,OAK,2013,30,Janikowski,32,3,TRUE,0
8729,OAK,2013,37,Janikowski,48,-4,TRUE,0
8730,OAK,2013,44,Janikowski,42,-4,TRUE,1
8731,OAK,2013,60,Janikowski,45,-10,FALSE,1
8732,OAK,2013,11,Janikowski,52,-3,FALSE,0
8733,OAK,2013,18,Janikowski,41,-10,FALSE,1
8734,OAK,2013,47,Janikowski,40,-13,FALSE,1
8735,OAK,2013,4,Janikowski,34,-7,TRUE,1
8736,OAK,2013,30,Janikowski,20,-3,TRUE,1
8737,OAK,2013,49,Janikowski,42,-13,TRUE,1
